S1_Temp,S2_Temp,S3_Temp,S4_Temp,S3_Light,S4_Light,S4_Sound,S6_PIR,S7_PIR,day_type,Time_of_day,Room_Occupancy_Count
25.38,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.75,0,0,0.07,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.07,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.07,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.05,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.07,0,0,0,0,0
25.31,25.25,24.81,25.69,0,0,0.07,0,0,0,0,0
25.31,25.31,24.81,25.75,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.75,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.75,0,0,0.07,0,0,0,0,0
25.31,25.31,24.81,25.75,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.75,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.75,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.05,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.81,0,0,0.05,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.05,0,0,0,0,0
25.31,25.31,24.81,25.75,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.63,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.05,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.63,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.63,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.63,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.63,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.69,0,0,0.07,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.63,0,0,0.05,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.69,0,0,0.05,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.05,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.05,0,0,0,0,0
25.25,25.31,24.75,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.75,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.63,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.63,0,0,0.06,0,0,0,0,0
25.31,25.25,24.75,25.69,0,0,0.06,0,0,0,0,0
25.31,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.05,0,0,0,0,0
25.25,25.31,24.75,25.69,0,0,0.07,0,0,0,0,0
25.25,25.31,24.75,25.63,0,0,0.06,0,0,0,0,0
25.31,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.63,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.31,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.06,0,0,0,0,0
25.25,25.31,24.81,25.69,0,0,0.05,0,0,0,0,0
25.31,25.31,24.81,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.05,0,0,0,0,0
25.25,25.25,24.81,25.63,0,0,0.06,0,0,0,0,0
25.31,25.25,24.75,25.63,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.07,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.07,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.31,25.25,24.81,25.63,0,0,0.05,0,0,0,0,0
25.31,25.25,24.81,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.69,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.31,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.81,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.31,24.75,25.63,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.69,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.19,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.63,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.63,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.07,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.05,0,0,0,0,0
25.19,25.25,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.25,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.5,0,0,0.05,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.75,25.56,0,0,0.05,0,0,0,0,0
25.25,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.69,25.63,0,0,0.06,0,0,0,0,0
25.25,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.75,25.56,0,0,0.05,0,0,0,0,0
25.25,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.05,0,0,0,0,0
25.25,25.19,24.75,25.56,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.25,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.5,0,0,0.05,0,0,0,0,0
25.19,25.25,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.5,0,0,0.05,0,0,0,0,0
25.25,25.25,24.69,25.56,0,0,0.05,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.25,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.19,24.75,25.5,0,0,0.05,0,0,0,0,0
25.25,25.25,24.69,25.5,0,0,0.05,0,0,0,0,0
25.25,25.25,24.69,25.5,0,0,0.05,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.07,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.07,0,0,0,0,0
25.25,25.25,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.25,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.63,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.13,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.63,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.25,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.25,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.07,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.56,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.05,0,0,0,0,0
25.19,25.19,24.69,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.07,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.07,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.07,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.56,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.07,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.13,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.07,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.13,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.05,0,0,0,0,0
25.19,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.05,0,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.19,24.63,25.44,0,0,0.06,0,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.19,24.63,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.19,25.19,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0.07,0,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0.06,0,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.19,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.19,25.13,24.63,25.44,0,0,0.05,0,0,0,0,0
25.19,25.19,24.63,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.56,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.05,0,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.05,0,0,0,0,0
25.19,25.13,24.56,25.5,0,0,0.05,0,0,0,0,0
25.19,25.19,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.63,25.44,0,0,0.05,0,0,0,0,0
25.13,25.13,24.63,25.44,0,0,0.07,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0.05,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.05,0,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0.05,0,0,0,0,0
25.13,25.13,24.56,25.5,0,0,0.07,0,0,0,0,0
25.13,25.13,24.63,25.5,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.44,0,0,0.05,0,0,0,0,0
25.13,25.19,24.56,25.5,0,0,0.05,0,0,0,0,0
25.13,25.19,24.56,25.44,0,0,0.06,0,0,0,0,0
25.19,25.13,24.63,25.38,0,0,0.05,0,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0.05,0,0,0,0,0
25.13,25.13,24.56,25.38,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0.06,0,0,0,0,0
25.13,25.13,24.5,25.31,0,0,0.06,0,0,0,0,0
25.13,25.13,24.56,25.31,0,0,0.06,0,0,0,0,0
